Source,Target
4383874,119949
4383874,125581
4383874,108399
4383874,114898
4383874,108174
4383874,108080
4383874,119375
4383874,107621
4383874,117462
4383874,117030
4383874,106849
4383875,113272
4383875,117177
4383875,113010
4383875,118899
4383875,111488
4383875,111355
4383875,115670
4383875,110718
4383875,125182
4383875,115871
4383875,110712
4383875,121681
4383875,122884
4383875,110714
4383875,116109
4383875,115001
4383875,109393
4383875,109402
4383875,123666
4383875,118798
4383875,114342
4383848,113022
4383848,113021
4383848,118899
4383848,116960
4383848,115670
4383848,110721
4383848,110712
4383848,110193
4383848,123666
4383848,117136
4383861,114397
4383875,113603
4383875,128444
4383875,115656
4383875,131483
4383875,110709
4383875,109558
4383875,111332
4383875,108258
4383875,109552
4383875,106994
4383875,125107
4383875,109431
4383875,110078
4383875,107318
4383875,116162
4383875,111235
4383875,112061
4383875,112042
4383875,112074
4383875,112044
4383875,106873
4383875,111089
4383875,112102
4383875,109420
4383875,107709
4383875,114507
4383875,110073
4383875,111474
4383875,112105
4383875,108488
4383875,106789
4383875,115826
4383875,117618
4383875,109644
4383875,108289
4383875,112810
4383875,106790
4383875,117388
4383875,107499
4383875,111837
4383875,109561
4383875,106872
4383875,106870
4383875,112123
4383875,108338
4383875,113135
4383875,109541
4383875,115457
4383875,116168
4383875,112508
4383875,106696
4383875,106876
4383875,112324
4383875,112604
4383875,109424
4383875,112054
4383875,109428
4383875,106978
4383875,109389
4383875,112107
4383875,113363
4383875,111475
4383875,113990
4383875,115886
4383875,112079
4383875,116802
4383875,112860
4383875,112096
4383875,108025
4383875,106882
4383875,116181
4383875,112077
4383875,113205
4383875,115385
4383875,110904
4383875,109422
4383875,106966
4383875,114956
4383875,108605
4383875,109433
4383875,112703
4383875,106799
4383875,107821
4383875,111234
4383875,114461
4383875,110771
4383875,111127
4383875,113260
4383875,112120
4383875,113361
4383875,115671
4383875,110137
4383875,109205
4383875,111186
4383875,108257
4383875,111494
4383875,117037
4383875,112116
4383875,112076
4383875,111189
4383875,112144
4383875,106806
4383875,111799
4383875,117974
4383875,106719
4383875,116220
4383875,107572
4383875,115887
4383875,115201
4383875,109727
4383875,112080
4383875,110415
4383875,111817
4383875,112319
4383875,112094
4383875,108299
4383875,111244
4383875,111126
4383875,112052
4383875,108117
4383875,122842
4383875,110751
4383875,112119
4383875,115825
4383875,113353
4383875,110035
4383875,113054
4383875,110215
4383875,108020
4383875,115933
4383875,106997
4383875,106728
4383875,116392
4383875,109425
4383875,111251
4383875,119570
4383875,111800
4383875,110813
4383875,111510
4383875,109568
4383875,107843
4383875,114206
4383875,107259
4383875,112056
4383875,111188
4383875,111691
4383875,109512
4383875,112406
4383875,109828
4383875,112147
4383875,115827
4383875,107773
4383875,110567
4383875,107262
4383875,113020
4383875,116459
4383875,122494
4383875,115507
4383875,113021
4383875,116211
4383875,108166
4383875,108409
4383875,115692
4383875,108221
4383875,110356
4383875,107997
4383875,107710
4383875,116067
4383875,117431
4383875,112941
4383875,112063
4383875,112464
4383875,127021
4383875,117132
4383875,115852
4383875,116627
4383875,110355
4383875,112619
4383875,115467
4383875,121828
4383875,107678
4383875,114571
4383875,109544
4383875,112050
4383875,110054
4383875,107181
4383875,108868
4383875,112048
4383875,115651
4383875,112124
4383875,108237
4383875,127646
4383875,106575
4383875,106586
4383875,112101
4383875,110050
4383875,113934
4383875,113933
4383875,112058
4383875,112066
4383875,106585
4383875,136811
4383875,113941
4383875,109153
4383875,113955
4383875,112121
4383875,112062
4383875,117068
4383875,112075
4383875,112049
4383875,112117
4383875,112132
4383875,112073
4383875,119308
4383875,112053
4383875,110719
4383875,110059
4383875,112057
4383875,114782
4383875,110595
4383875,125564
4383875,109931
4383875,112186
4383875,129523
4383862,112319
4383862,106549
4383862,114451
4383862,113368
4383862,110904
4383862,106575
4383862,122050
4383862,109544
4383862,131797
4383862,113272
4383862,128444
4383862,108431
4383862,107179
4383862,108021
4383862,106832
4383862,112876
4383862,109541
4383862,111283
4383862,110252
4383862,115624
4383862,112118
4383862,106902
4383862,121249
4383862,115778
4383862,112316
4383862,109536
4383862,109561
4383862,109931
4383862,115700
4383862,111129
4383862,108162
4383862,111124
4383862,111628
4383862,115448
4383862,132814
4383862,111141
4383862,109480
4383862,116446
4383862,107182
4383862,108535
4383862,116932
4383862,113200
4383862,111089
4383862,106530
4383862,113127
4383862,109528
4383862,111475
4383862,113159
4383862,113841
4383862,119875
4383862,132815
4383862,106807
4383862,128308
4383862,106728
4383862,112909
4383862,111933
4383850,4383860
4383850,4383862
4383850,4383848
4383850,4383872
4383850,4383871
4383850,4383873
4383850,4383847
4383850,4383852
4383851,4383850
4383851,4383862
4383852,4383850
4383852,4383862
4383852,4383847
4383852,4383860
4383853,4383850
4383853,4383845
4383853,4383870
4383854,4383860
4383855,4383850
4383858,4383873
4383859,4383850
4383859,4383860
4383859,4383864
4383859,4383845
4383859,4383870
4383859,4383873
4383859,4383847
4383860,4383852
4383861,4383852
4383861,4383862
4383864,4383859
4383848,4383850
4383868,4383852
4383846,4383850
4383846,4383860
4383846,4383870
4383867,4383852
4383867,4383860
4383852,4383851
4383855,4383857
4383866,4383858
4383870,4383857
4383857,4383870
4383871,4383857
4383867,4383857
4383846,4383857
4383858,4383866
4383860,110800
4383860,119131
4383860,109426
4383860,110801
4383860,115247
4383860,110622
4383860,106721
4383860,106552
4383860,107821
4383860,113348
4383860,116991
4383860,114340
4383860,117571
4383860,113230
4383860,124961
4383860,110344
4383860,116927
4383860,112044
4383860,112411
4383860,116806
4383860,110035
4383860,112895
4383860,109431
4383860,115809
4383860,106997
4383860,111188
4383860,112145
4383860,107984
4383860,111269
4383860,109282
4383860,112105
4383860,114579
4383860,117939
4383860,107021
4383860,116802
4383860,109352
4383860,115201
4383860,120506
4383860,114048
4383860,117618
4383860,112136
4383860,107243
4383860,108064
4383860,108477
4383860,116831
4383860,107031
4383860,109534
4383860,106966
4383860,113135
4383860,108237
4383860,116350
4383860,118968
4383860,128444
4383860,106978
4383860,117409
4383860,109545
4383860,109280
4383860,115656
4383860,115651
4383860,111577
4383860,123936
4383860,115432
4383860,115826
4383860,112147
4383860,108372
4383860,107709
4383860,112810
4383860,115825
4383860,113054
4383860,109541
4383860,113258
4383860,123531
4383860,121810
4383860,109535
4383860,111510
4383860,117191
4383860,114547
4383860,115886
4383860,112137
4383860,112055
4383860,112042
4383860,111808
4383860,112054
4383860,109045
4383860,110751
4383860,118962
4383860,113036
4383860,120150
4383860,108516
4383860,112115
4383860,116152
4383860,107623
4383860,106987
4383860,110340
4383860,121227
4383860,116022
4383860,123510
4383915,113271
4383919,121327
4383919,118112
4383919,116739
4383873,108237
4383873,115651
4383873,128444
4383873,108605
4383873,116457
4383873,109422
4383873,114752
4383873,115886
4383873,122532
4383873,113270
4383873,108291
107271,4383873
109541,4383873
4383953,110115
4383953,109045
4383953,110616
4383953,115202
4383953,116778
4383953,125822
4383953,113269
4383953,124390
4383953,115846
4383953,132642
4383953,109869
4383953,115786
4383953,109512
4383953,111432
4383846,110037
4383846,110038
4383846,117163
4383846,110034
4383845,112649
4383845,109919
4383845,107819
4383845,111580
4383861,109919
4383861,112651
4383861,111581
4383861,111580
4383848,109919
4383871,4383872
4383845,4383871
4383872,4383871
4383855,4383872
4383845,4383846
4383869,4383873
4383871,4383845
4383845,4383872
4383871,4383868
4383845,4383855
4383871,4383846
4383872,4383868
4383846,4383871
4383846,4383868
4383853,4383871
4383864,4383863
4383872,4383855
4383845,4383868
4383868,4383872
4383855,4383871
4383855,4383868
4383873,4383855
4383864,4383847
4383848,4383846
4383868,4383871
4383853,4383855
4383864,4383854
4383871,4383855
4383857,4383850
4383860,4383862
4383846,4383872
4383869,4383860
4383848,4383868
4383854,4383864
4383870,4383859
4383845,4383853
4383853,4383868
4383851,4383860
4383855,4383845
4383855,4383853
4383858,4383874
4383851,4383853
4383861,4383860
4383858,4383863
4383848,4383856
4383861,4383872
4383853,4383846
4383868,4383855
4383868,4383846
4383846,4383851
4383857,4383847
4383855,4383851
4383869,4383846
4383845,4383870
4383869,4383856
4383846,4383869
4383869,4383869
4383873,4383869
4383874,4383872
4383853,4383872
4383872,4383845
4383852,4383856
4383861,4383854
4383861,4383851
4383845,4383851
4383869,4383864
4383861,4383863
4383846,4383845
4383853,4383851
4383847,4383873
4383850,4383870
4383847,4383864
4383870,4383860
4383855,4383846
4383873,4383856
4383846,4383853
4383858,4383854
4383874,4383873
4383874,4383856
4383856,4383851
4383869,4383868
4383861,4383847
4383856,4383863
4383848,4383862
4383869,4383845
4383870,4383862
4383858,4383853
4383869,4383863
4383854,4383870
4383847,4383854
4383847,4383859
4383860,4383863
4383868,4383861
4383863,4383873
4383871,4383873
4383874,4383850
4383856,4383847
4383873,4383868
4383864,4383868
4383854,4383850
4383868,4383845
4383871,4383853
4383853,4383873
4383869,4383851
4383871,4383864
4383857,4383854
4383874,4383846
4383869,4383857
4383847,4383862
4383846,4383863
4383860,4383854
4383870,4383856
4383853,4383847
4383848,4383857
4383862,4383863
4383848,115317
4383848,125645
4383848,114340
4383848,116159
4383848,117926
4383848,106867
4383848,117929
4383848,131889
4383848,131462
4383848,111908
4383848,116447
4383848,117974
4383848,109569
4383848,118165
4383848,112325
4383848,111674
4383848,120991
4383848,106828
4383848,109547
4383848,112966
4383848,4383847
4383873,4383847
4383848,4383874
4383873,4383874
4383873,4383848
4383873,4383846
4383873,4383849
4383847,4383874
4383847,4383849
4383848,115887
4383848,110484
4383848,110209
4383848,115901
4383848,114211
4383848,114213
4383848,114215
4383848,113297
4383848,119569
4383848,115888
4383848,126279
4383848,116387
4383848,114212
4383848,114554
4383848,108019
4383848,108296
4383848,115448
4383848,115237
4383848,114296
4383848,133142
4383848,126563
4383848,109423
4383848,117429
4383848,124492
4383848,108237
4383848,113250
4383848,128319
4383848,116829
4383848,115757
4383848,118841
4383848,108284
4383848,112189
4383848,111086
4383848,120110
4383848,125917
4383848,131185
4383848,127044
4383848,115778
4383848,126390
4383848,116256
4383848,116255
4383848,113308
4383848,111626
4383848,110066
4383848,115312
4383848,116785
4383848,119851
4383848,113955
4383848,116990
4383848,107111
4383848,115897
4383848,125205
4383848,119234
4383848,122605
4383848,120864
4383848,124957
4383873,115887
4383873,110484
4383873,110209
4383873,114211
4383873,114213
4383873,114215
4383873,113297
4383873,119569
4383873,115888
4383873,126279
4383873,116387
4383873,114212
4383873,114554
4383873,108019
4383873,108296
4383873,115448
4383873,115237
4383873,114296
4383873,117429
4383873,124492
4383873,128319
4383873,115757
4383873,125917
4383873,114210
4383873,117938
4383873,108297
4383873,107267
4383873,116717
4383873,121591
4383873,111908
4383873,112218
4383873,125238
4383873,116429
4383873,113646
4383873,116947
4383873,117939
4383873,110959
4383873,116805
4383873,124226
4383873,126647
4383873,133739
4383873,107764
4383873,115978
4383873,117483
4383873,117437
4383873,122103
4383873,110865
4383873,113818
4383873,109056
4383873,116960
4383873,113038
4383873,110085
4383873,121656
4383873,120498
4383873,120389
4383873,110895
4383873,122747
4383873,115372
4383847,114211
4383847,114213
4383847,113297
4383847,117429
4383847,128319
4383847,115757
4383847,114210
4383847,117938
4383847,108297
4383847,107267
4383847,116717
4383847,124226
4383847,122103
4383847,113818
4383847,113117
4383847,110092
4383847,108284
4383847,112189
4383847,111086
4383847,120110
4383847,106686
4383847,113254
4383847,108607
4383847,116181
4383847,110757
4383847,117343
4383847,114809
4383847,116660
4383847,111351
4383847,123254
4383847,121973
4383847,115491
4383847,116878
4383847,116915
4383847,117572
4383847,107881
4383847,117520
4383847,131518
4383847,110041
4383847,114114
4383847,117490
4383847,116932
4383847,113292
4383847,114679
4383847,114202
4383847,109026
4383847,114220
4383847,111719
4383847,111745
4383847,127944
4383847,116949
4383847,115246
4383847,128795
4383847,120230
4383847,122297
4383847,120914
4383847,121540
4383847,115986
4383847,107710
4383847,131307
4383847,124091
4383847,110088
4383847,115020
4383848,114210
4383848,107764
4383848,106969
4383848,122532
4383848,110140
4383873,115901
4383873,113117
4383873,106686
4383873,113254
4383873,108607
4383873,116181
4383873,113867
4383873,110757
4383873,123596
4383873,117343
4383873,114809
4383873,110000
4383873,116660
4383873,115530
4383873,117726
4383873,115491
4383873,116878
4383873,116915
4383873,117572
4383873,133142
4383873,113250
4383873,114214
4383873,109857
4383873,115298
4383873,118104
4383873,113361
4383873,110713
4383873,111838
4383873,108488
4383873,108933
4383873,111247
4383873,114217
4383873,115794
4383873,108290
4383873,113500
4383873,113684
4383873,120938
4383873,117171
4383873,115042
4383873,115743
4383873,115332
4383873,123144
4383873,120866
4383873,114036
4383873,119516
4383873,111529
4383873,127339
4383873,118148
4383873,111386
4383873,118041
4383873,116822
4383873,115273
4383873,112609
4383873,112657
4383873,115586
4383873,107420
4383873,108292
4383873,107252
4383873,111792
4383873,113030
4383873,113257
4383873,109534
4383873,112649
4383873,114196
4383873,111495
4383873,112111
4383873,110036
4383873,112495
4383873,107709
4383873,108298
4383873,110721
4383873,114116
4383873,108606
4383873,114218
4383873,110712
4383873,118134
4383873,112117
4383873,113180
4383873,109341
4383873,114890
4383873,112138
4383873,112115
4383873,112108
4383873,119239
4383873,109400
4383873,108619
4383873,122494
4383873,106887
4383873,115227
4383873,116581
4383873,115137
4383873,116860
4383873,116795
4383873,107790
4383873,108117
4383873,125873
4383873,110120
4383873,110035
4383873,113999
4383873,125889
4383873,129661
4383873,119256
4383873,117221
4383873,119372
4383873,120480
4383873,106541
4383873,114216
4383873,121203
4383873,108258
4383873,115857
4383873,112120
4383873,125384
4383873,116195
4383873,110306
4383873,123822
4383873,122396
4383873,112119
4383873,118169
4383873,119237
4383873,114682
4383873,115367
4383873,120605
4383873,117571
4383873,120726
4383873,117124
4383873,112949
4383873,118793
4383873,119327
4383873,115126
4383873,119004
4383873,115308
4383873,113760
4383873,112326
4383873,111126
4383873,111127
4383873,113583
4383873,112101
4383873,112102
4383873,112122
4383873,112071
4383873,111772
4383873,117974
4383873,117730
4383873,114451
4383873,108021
4383873,116149
4383873,109319
4383873,111499
4383873,124876
4383873,135355
4383873,124933
4383873,114572
4383873,110911
4383873,122218
4383873,118744
4383873,109190
4383873,108257
4383873,108256
4383873,110175
4383873,109840
4383873,112644
4383873,108178
4383873,115656
4383873,111684
4383873,115193
4383873,117142
4383873,118001
4383873,106748
4383873,109544
4383873,107272
4383873,114305
4383873,112201
4383873,116312
4383873,122313
4383873,116342
4383873,111493
4383873,111773
4383873,110324
4383873,118704
4383873,107604
4383873,131980
4383873,115212
4383873,115972
4383873,115582
4383873,111223
4383873,112765
4383873,114901
4383873,108908
4383873,108372
4383873,106864
4383873,111596
4383873,107281
4383873,108253
4383873,112366
4383873,111894
4383873,107789
4383873,109433
4383873,109418
4383873,109822
4383873,116575
4383873,119102
4383873,122728
4383873,113364
4383873,118999
4383873,115654
4383873,108332
4383873,112390
4383873,116153
4383873,127449
4383873,120746
4383873,128613
4383873,114136
4383873,112297
4383873,109424
4383873,116806
4383873,114101
4383873,112928
4383873,121831
4383873,112929
4383873,120877
4383873,120312
4383873,128022
4383873,122403
4383873,114625
4383873,117978
4383873,116866
4383873,112608
4383873,118808
4383873,117348
4383873,119535
4383847,106969
4383847,116387
4383847,114212
4383847,108019
4383847,108296
4383847,133142
4383847,109857
4383847,115298
4383847,118104
4383847,108478
4383847,108285
4383847,113361
4383847,110713
4383847,111838
4383847,108488
4383847,108933
4383847,111247
4383847,114217
4383847,115794
4383847,108290
4383847,113684
4383847,115042
4383847,115743
4383847,115332
4383847,123144
4383847,119516
4383847,111529
4383847,127339
4383847,118148
4383847,111386
4383847,116822
4383847,115273
4383847,108477
4383847,115586
4383847,107420
4383847,108292
4383847,113270
4383847,107252
4383847,111792
4383847,113030
4383847,108605
4383847,109534
4383847,112649
4383847,114196
4383847,111495
4383847,112111
4383847,112495
4383847,107709
4383847,108298
4383847,110721
4383847,111986
4383847,108606
4383847,114218
4383847,110115
4383847,110622
4383847,110712
4383847,113180
4383847,113054
4383847,109341
4383847,112138
4383847,112589
4383847,115671
4383847,119239
4383847,109400
4383847,106887
4383847,112587
4383847,115137
4383847,116795
4383847,108117
4383847,121393
4383847,110120
4383847,110035
4383847,113999
4383847,107967
4383847,119256
4383847,117221
4383847,119372
4383847,120480
4383847,114216
4383847,108258
4383847,115857
4383847,122441
4383847,125384
4383847,116195
4383847,108022
4383847,123822
4383847,122396
4383847,118169
4383847,119237
4383847,111870
4383847,114682
4383847,115367
4383847,120605
4383847,120726
4383847,117124
4383847,112949
4383847,118793
4383847,119327
4383847,115126
4383847,119004
4383847,112329
4383847,112330
4383847,112102
4383847,117974
4383847,117730
4383847,108021
4383847,126647
4383847,133739
4383847,126563
4383847,129568
4383847,109504
4383847,112509
4383847,106667
4383847,112136
4383847,129936
4383847,608549
4383847,112352
4383847,106557
4383847,110037
4383847,121747
4383847,114141
4383847,119671
4383847,119543
4383847,115841
4383847,111736
4383847,110811
4383847,110754
4383847,113366
4383847,108390
4383847,114231
4383847,115022
4383847,116461
4383847,117568
4383847,115950
4383847,115292
4383847,133227
4383847,131892
4383847,108996
4383847,112483
4383847,110040
4383847,111226
4383847,119626
4383847,119820
4383847,119217
4383847,118917
4383847,115118
4383847,110910
4383847,116634
4383847,118981
4383847,117180
4383847,108797
4383847,112332
4383847,112325
4383847,112324
4383847,115776
4383847,113387
4383847,109428
4383847,109426
4383847,106788
4383847,109542
4383847,114737
4383847,119534
4383847,116502
4383847,115745
4383847,119955
4383847,120075
4383847,120743
4383847,120506
4383847,118799
4383847,114109
4383847,118927
4383847,120831
4383847,121166
4383847,121676
4383847,113807
4383847,117563
4383847,124467
4383847,124150
4383847,117645
4383847,123774
4383847,114871
4383847,114439
4383847,113826
4383847,112480
4383847,116597
4383847,129857
4383847,115900
4383847,116167
4383847,112551
4383847,125564
4383847,109289
4383847,109290
4383847,109293
4383847,110394
4383847,114134
4383847,111852
4383847,110751
4383847,110759
4383847,109866
4383847,110047
4383847,110899
4383847,112037
4383847,112810
4383847,107883
4383847,109268
4383847,110056
4383847,108822
4383847,106652
4383847,110052
4383847,107297
4383847,110235
4383847,106715
4383847,110186
4383847,110051
4383847,110059
4383847,107857
4383847,111490
4383847,117493
4383847,114517
4383847,111682
4383847,114694
4383847,115688
4383847,115869
4383847,115873
4383847,114974
4383847,117436
4383847,116241
4383847,116654
4383847,119680
4383847,119344
4383847,115467
4383847,136368
4383847,118930
4383847,119021
4383847,121199
4383847,120099
4383847,120037
4383847,117594
4383847,123838
4383847,117690
4383847,115868
4383847,119661
4383847,120623
4383847,123894
4383847,124088
4383847,122105
4383847,120558
4383847,124985
4383847,120538
4383847,121721
4383847,119432
4383847,132814
4383847,115760
4383847,127790
4383847,115565
4383847,125727
4383847,123545
4383847,117387
4383847,121460
4383847,122612
4383847,132815
4383847,115939
4383847,124176
4383847,576396
4383847,116238
4383847,107797
4383847,115717
4383847,113368
4383847,109938
4383847,110122
4383847,108332
4383847,109315
4383847,112327
4383847,111402
4383847,108162
4383847,109224
4383847,112147
4383847,112144
4383847,109431
4383847,110247
4383847,121953
4383847,107664
4383847,116603
4383847,109280
4383847,107346
4383847,111783
4383847,108601
4383847,110187
4383847,109432
4383847,110050
4383847,109561
4383847,110066
4383847,112188
4383847,114579
4383847,119710
4383847,114652
4383847,116056
4383847,114105
4383873,119541
4383873,106966
4383873,138926
4383848,121864
4383848,107435
4383848,111721
4383848,124226
4383848,110346
4383848,111777
4383848,107771
4383848,136098
4383848,120151
4383848,114018
4383848,115349
4383848,122998
4383848,124803
4383848,109553
4383848,125011
4383848,123559
4383848,111710
4383848,125858
4383848,121677
4383848,107983
4383848,109224
4383848,125559
4383848,129178
4383848,121695
4383848,109404
4383848,120960
4383848,121936
4383848,117218
4383848,114077
4383848,112137
4383848,119580
4383848,125874
4383848,110147
4383848,112426
4383848,115418
4383848,125759
4383848,118963
4383848,110915
4383848,112088
4383848,123547
4383848,112570
4383848,122673
4383848,110764
4383848,118978
4383848,128268
4383848,124658
4383848,117478
4383848,113920
4383848,131147
4383848,120237
4383848,110876
4383848,122395
4383848,111822
4383848,108272
4383848,110415
4383848,115573
4383848,119968
4383848,114269
4383848,125448
4383848,124493
4383848,111775
4383848,115247
4383848,127329
4383848,128991
4383848,122133
4383848,116658
4383848,115853
4383848,110155
4383848,115091
4383848,112146
4383848,119792
4383848,121935
4383848,114356
4383848,112666
4383848,107529
4383848,110420
4383848,108158
4383848,111432
4383848,123875
4383848,106884
4383848,116303
4383848,112156
4383848,121220
4383848,119252
4383848,112370
4383848,126420
4383848,111412
4383848,113012
4383848,120099
4383848,120020
4383848,121238
4383848,115138
4383848,127903
4383848,115114
4383848,121844
4383848,116503
4383848,114635
4383848,117654
4383848,119651
4383848,128297
4383848,114950
4383848,112214
4383848,113547
4383848,124051
4383848,116888
4383848,107712
4383848,111362
4383848,109474
4383848,124770
4383848,115156
4383848,609110
4383848,116467
4383848,126011
4383848,119444
4383848,123987
4383848,123134
4383848,123726
4383848,126077
4383848,124101
4383848,124306
4383848,120175
4383848,125884
4383848,123527
4383848,110490
4383848,120901
4383848,121694
4383848,119959
4383848,120022
4383848,122890
4383848,122473
4383848,114368
4383848,111760
4383848,125936
4383848,109464
4383848,110913
4383848,120825
4383848,122777
4383848,110916
4383848,111780
4383848,119875
4383848,111756
4383848,114515
4383848,110467
4383848,123036
4383848,111606
4383848,106689
4383848,110828
4383848,121805
4383848,115386
4383848,121356
4383848,3188911
4383848,117260
4383848,111155
4383848,124296
4383848,116709
4383848,122927
4383848,125551
4383848,116914
4383848,124035
4383848,115357
4383848,114646
4383848,114517
4383915,117498
4383915,120312
4383915,111721
4383915,108267
4383915,121430
4383915,130617
4383915,110490
4383915,110420
4383915,121864
4383915,116627
4383915,114269
4383915,119218
4383915,108565
4383915,107433
4383915,110915
4383915,110149
4383915,129810
4383915,111775
4383915,119153
4383915,106768
4383915,110346
4383915,112898
4383915,112146
4383915,107529
4383915,108868
4383915,111004
4383915,112296
4383915,123559
4383915,117218
4383915,124658
4383915,112666
4383915,112404
4383915,110828
4383915,121122
4383915,120099
4383915,115341
4383915,106880
4383915,117178
4383915,125936
4383915,107315
4383915,107798
4383915,115378
4383915,122673
4383915,106716
4383915,116454
4383915,107983
4383915,107387
4383915,108163
4383915,122395
4383915,110764
4383915,107672
4383915,117332
4383915,124789
4383915,118844
4383915,120318
4383915,128268
4383915,112088
4383915,110503
4383915,128991
4383915,120151
4383915,112570
4383915,110415
4383915,111843
4383915,124296
4383915,115247
4383915,107712
4383915,122998
4383915,114515
4383915,109463
4383915,112461
4383915,113015
4383915,108276
4383915,112180
4383915,116295
4383915,107435
4383915,109404
4383915,117527
4383915,116808
4383915,108272
4383915,119959
4383915,107147
4383915,121591
4383915,124792
4383915,107771
4383915,124101
4383915,119333
4383915,571814
4383915,125759
4383915,129178
4383915,111132
4383915,111777
4383915,106884
4383915,111710
4383915,109350
4383915,111087
4383915,112401
4383915,115582
4383915,114088
4383915,121051
4383915,110974
4383915,121935
4383915,131627
4383915,121238
4383915,108158
4383915,126420
4383915,110952
4383915,118963
4383915,117260
4383915,109553
4383915,116735
4383915,106667
4383915,123875
4383915,110257
4383915,121220
4383915,111841
4383915,114018
4383915,109534
4383915,114752
4383915,123519
4383915,110155
4383915,113140
4383915,114077
4383915,110147
4383915,110199
4383915,123704
4383915,110876
4383915,115091
4383915,108942
4383915,115114
4383915,119256
4383915,116897
4383915,121716
4383915,116868
4383915,121844
4383915,124803
4383915,124226
4383915,120237
4383915,112454
4383915,120850
4383915,125011
4383915,110245
4383915,111155
4383915,108269
4383915,115574
4383915,119580
4383915,108564
4383915,123547
4383915,111810
4383915,123260
4383915,115292
4383915,114356
4383915,119968
4383915,125448
4383915,120020
4383915,113627
4383915,119983
4383915,116503
4383915,108288
4383915,116704
4383915,127329
4383915,131147
4383915,113920
4383915,115680
4383915,121235
4383915,112426
4383915,109864
4383915,122133
4383915,120998
4383915,116303
4383915,121677
4383915,116308
4383915,122777
4383915,115138
4383915,123134
4383915,108192
4383915,123630
4383915,114172
4383915,117478
4383915,136098
4383915,107475
4383915,112189
4383915,110038
4383915,112156
4383915,108009
4383915,121695
4383915,121936
4383915,116146
4383915,107665
4383915,124771
4383915,106881
4383915,116658
4383915,107399
4383915,119320
4383915,118141
4383915,116220
4383915,114215
4383915,121639
4383915,111757
4383915,119220
4383915,107848
4383915,116810
4383915,116483
4383915,109474
4383915,112063
4383915,125230
4383847,121809
4383847,119399
4383847,111720
4383850,121102
4383850,123268
4383850,124937
4383850,107135
4383850,129476
4383850,115250
4383850,120233
4383850,126969
4383850,127431
4383850,121735
4383850,114244
4383850,122429
4383850,117584
4383850,120515
4383850,116652
4383850,113270
4383850,122054
4383850,116632
4383850,121718
4383850,122243
4383850,107227
4383850,120990
4383850,121835
4383850,124270
4383850,133180
4383850,121149
4383850,120443
4383850,112221
4383850,120881
4383850,125214
4383850,117071
4383850,109533
4383850,125206
4383850,114973
4383850,114958
4383850,109479
4383850,109469
4383850,109449
4383850,610144
4383850,126922
4383850,112802
4383850,116886
4383850,132171
4383850,128336
4383864,126218
4383864,109609
4383864,119067
4383864,114596
4383864,122272
4383852,125903
4383852,121584
4383852,116178
4383852,123060
4383852,115178
4383852,122321
4383852,115761
4383852,127537
4383852,125246
4383852,124320
4383852,112610
4383852,122025
4383852,129021
4383852,113869
4383852,119107
4383852,118088
4383852,117526
4383852,127340
4383852,125380
4383852,128327
4383852,126192
4383852,120230
4383852,118908
4383852,125790
4383854,116675
4383854,115275
4383854,119973
4383854,124095
4383854,119670
4383854,129355
4383854,121141
4383854,116671
4383854,115227
4383854,123126
4383854,126271
4383854,120825
4383854,116164
4383854,534965
4383854,115770
4383854,120219
4383854,129917
4383854,127005
4383854,108085
4383854,124663
4383854,114478
4383854,108999
4383854,120493
4383854,110434
4383854,109999
4383854,137505
4383854,113598
4383854,125953
4383854,121235
4383857,127007
4383857,125996
4383858,116763
4383858,123635
4383858,118142
4383858,115368
4383858,111930
4383858,110917
4383858,109232
4383858,124261
4383858,123351
4383858,120722
4383858,123977
4383858,109431
4383858,123065
4383858,127921
4383858,113909
4383858,121896
4383858,940343
4383858,125018
4383858,125720
4383858,107231
4383858,125345
4383858,129870
4383858,120182
4383858,114441
4383858,121002
4383858,127806
4383858,117017
4383858,120858
4383858,126359
4383858,114992
4383858,113652
4383858,117133
4383858,107907
4383858,114468
4383858,120243
4383858,113501
4383858,118936
4383858,110236
4383858,110373
4383858,118144
4383858,115764
4383858,117122
4383858,119698
4383858,121448
4383858,127096
4383858,117031
4383858,132482
4383858,124823
4383858,107972
4383858,125464
4383858,119358
4383858,116981
4383858,124550
4383858,111593
4383858,115849
4383858,117381
4383858,121545
4383858,109530
4383858,133258
4383858,133259
4383858,109343
4383858,113587
4383858,117086
4383858,127219
4383858,116286
4383858,117726
4383858,115628
4383858,121398
4383858,120776
4383858,124487
4383858,124543
4383858,123024
4383858,121669
4383858,125532
4383858,127925
4383858,116288
4383858,114272
4383858,116788
4383858,116770
4383858,113560
4383858,108420
4383858,114010
4383858,121569
4383858,122813
4383858,112239
4383858,115017
4383858,121580
4383858,115340
4383858,129033
4383858,119398
4383858,112460
4383858,129154
4383858,111712
4383858,110968
4383858,121834
4383858,123858
4383858,124607
4383858,116787
4383858,122423
4383858,128490
4383858,121637
4383858,123500
4383873,568930
4383873,123752
4383873,121584
4383873,110787
4383873,117375
4383874,115762
4383874,111571
4383874,112173
4383846,115275
4383846,116539
4383846,120212
4383846,109845
4383846,115753
4383846,109681
4383846,113215
4383846,115256
4383846,124284
4383846,120546
4383846,120139
4383846,128927
4383846,117518
4383846,534965
4383846,110171
4383846,112368
4383846,125021
4383846,122270
4383846,111789
4383846,115800
4383846,116156
4383846,120336
